customer_id,age,gender,country,annual_income,total_spend,num_orders,avg_order_value,preferred_category,acquisition_channel,payment_method,device_type,customer_segment,satisfaction_score,days_since_last_order,churn_risk,loyalty_points,email_open_rate,return_rate,referral_count,account_age_days,avg_session_duration_sec,pages_per_session,cart_abandonment_rate,discount_usage_rate,reviews_submitted,wishlist_items,mobile_app_user,newsletter_subscriber,region,clv_score,engagement_score,spend_to_income_ratio,recency_score,digital_maturity_score,value_tier,income_bracket,age_group,tenure_tier,session_depth,rfm_score,cluster,pca1,pca2
ECO-01264,38,Male,UK,99937,4860,6,810.0,Food & Gourmet,Email,UPI,Smart TV,Loyal,3.0,6,1,8487,0.435,0.209,1,1768,38.0,4,0.246,0.312,2,8,1,1,Europe,2306.56,0.2688,0.0486,0.985,0.73,Platinum,Premium,Gen X (36-45),4yr+,Bouncer,0.5012,3,0.15345078517026023,-0.2985778992232267
ECO-01265,19,Female,Canada,13759,533,6,88.83,Food & Gourmet,Social Media,Credit Card,Desktop,Champion,3.0,32,0,5262,0.175,0.137,4,574,30.0,12,0.311,0.605,2,9,1,0,North America,275.99,0.1538,0.0387,0.92,0.49,Bronze,Low,Gen Z (18-25),1-2yr,Bouncer,0.3703,3,-1.6575483201579888,-1.4614094178881007
ECO-01266,36,Male,India,13059,667,14,47.64,Books & Media,Social Media,Credit Card,Desktop,New Customer,5.0,115,0,1021,0.684,0.043,5,687,30.0,7,0.293,0.17,2,1,0,1,Asia Pacific,638.32,0.4118,0.0511,0.7125,0.3525,Bronze,Low,Gen X (36-45),1-2yr,Bouncer,0.3477,2,-1.1178637567257226,3.4205058645344617
ECO-01267,34,Female,France,85291,10246,3,3415.33,Books & Media,Direct,UPI,Mobile,Potential Loyalist,5.0,50,0,10201,0.333,0.029,0,2085,43.0,6,0.369,0.629,4,5,0,1,Europe,9948.87,0.2408,0.1201,0.875,0.345,Diamond,Premium,Millennial (26-35),4yr+,Bouncer,0.5799,1,4.557394599158546,-1.0849848861200313
ECO-01268,36,Male,Australia,15616,1289,7,184.14,Toys & Games,Direct,Credit Card,Desktop,Champion,5.0,139,1,5265,0.179,0.14,2,2238,49.0,2,0.326,0.573,3,3,1,0,Asia Pacific,1108.54,0.1214,0.0825,0.6525,0.415,Silver,Low,Gen X (36-45),4yr+,Bouncer,0.3014,2,-0.8130922299949274,-1.2566354863434652
ECO-01269,38,Female,Germany,92689,9360,8,1170.0,Fashion,Paid Ads,UPI,Tablet,At-Risk,4.0,63,0,5128,0.158,0.089,2,1637,35.0,5,0.48,0.869,3,3,1,1,Europe,6821.57,0.2278,0.101,0.8425,0.7375,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.5755,1,2.952868558154858,-0.07895798668016847
ECO-01270,38,Female,Mexico,46175,4736,4,1184.0,Sports & Fitness,Organic Search,Credit Card,Tablet,Loyal,5.0,1,0,10448,0.29,0.254,1,970,35.0,4,0.362,0.719,1,5,0,1,Latin America,3533.06,0.2167,0.1026,0.9975,0.33,Platinum,High,Gen X (36-45),2-4yr,Bouncer,0.4909,0,0.9820624714153546,-1.216529902050116
ECO-01271,46,Female,UK,33230,3759,7,537.0,Books & Media,Organic Search,Debit Card,Mobile,New Customer,4.0,53,0,4438,0.488,0.058,1,1150,30.0,8,0.5,0.076,2,4,1,1,Europe,2832.78,0.2962,0.1131,0.8675,0.76,Platinum,Mid,Boomer (46-55),2-4yr,Bouncer,0.4384,0,0.2649907760750189,0.3747866834565251
ECO-01272,49,Male,Japan,24757,874,8,109.25,Food & Gourmet,Organic Search,Buy Now Pay Later,Mobile,Potential Loyalist,3.0,89,0,1053,0.095,0.022,3,1518,32.0,5,0.53,0.382,3,5,1,1,Asia Pacific,512.86,0.2221,0.0353,0.7775,0.7375,Bronze,Low,Boomer (46-55),4yr+,Bouncer,0.3406,3,-1.506693526097469,-0.16092774885487182
ECO-01273,45,Female,UAE,130653,12000,7,1714.29,Home & Garden,Referral,Credit Card,Desktop,Lost,4.0,53,1,10679,0.43,0.064,2,218,30.0,4,0.39,0.841,0,1,1,0,Middle East,8985.6,0.1667,0.0918,0.8675,0.43,Diamond,Premium,Gen X (36-45),3-12mo,Bouncer,0.6445,1,4.333552975855765,-0.9720843577279454
ECO-01274,33,Male,Germany,16212,1753,6,292.17,Fashion,Referral,Credit Card,Mobile,Champion,3.0,73,1,3859,0.138,0.331,5,2135,46.0,6,0.361,0.337,5,3,1,1,Europe,703.65,0.262,0.1081,0.8175,0.745,Bronze,Low,Millennial (26-35),4yr+,Bouncer,0.3649,3,-1.1692221168677466,-0.24801301428700182
ECO-01275,28,Female,France,160550,12000,11,1090.91,Fashion,Organic Search,UPI,Mobile,Loyal,4.0,99,1,4685,0.5,0.173,3,1399,46.0,7,0.693,0.426,2,3,1,0,Europe,7939.2,0.2333,0.0747,0.7525,0.4525,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.6275,1,3.9233271534640894,0.7590024006410608
ECO-01276,37,Male,Mexico,27598,1331,12,110.92,Beauty & Care,Organic Search,Credit Card,Desktop,Loyal,4.0,21,0,2713,0.212,0.281,2,2434,45.0,3,0.375,0.385,2,7,1,0,Latin America,765.59,0.1455,0.0482,0.9475,0.4225,Bronze,Mid,Gen X (36-45),4yr+,Bouncer,0.4349,0,-1.1953539808664797,-0.0860623507034192
ECO-01277,39,Female,UAE,91213,6289,6,1048.17,Electronics,Referral,Wallet,Mobile,Champion,3.0,38,0,3478,0.061,0.048,2,1204,30.0,8,0.494,0.213,3,2,1,0,Middle East,3592.28,0.1028,0.0689,0.905,0.46,Platinum,Premium,Gen X (36-45),2-4yr,Bouncer,0.509,3,0.863393382125673,-1.982347437899203
ECO-01278,32,Male,France,87947,6149,5,1229.8,Sports & Fitness,Paid Ads,Debit Card,Desktop,Potential Loyalist,3.0,12,1,9498,0.214,0.007,1,1850,42.0,4,0.415,0.228,0,4,1,1,Europe,3663.57,0.1943,0.0699,0.97,0.73,Platinum,Premium,Millennial (26-35),4yr+,Bouncer,0.5224,3,0.9182627505638372,-1.3045353254524394
ECO-01279,52,Female,Canada,24083,1164,9,129.33,Toys & Games,Referral,Buy Now Pay Later,Mobile,Potential Loyalist,4.0,9,1,8832,0.095,0.015,1,621,47.0,7,0.225,0.366,3,5,1,1,North America,917.23,0.2112,0.0483,0.9775,0.7525,Silver,Low,Boomer (46-55),1-2yr,Bouncer,0.4237,0,-1.096644180461098,-0.1295135789895959
ECO-01280,33,Non-binary,Australia,98487,5978,6,996.33,Fashion,Social Media,Credit Card,Smart TV,Potential Loyalist,5.0,20,0,5596,0.115,0.113,1,748,30.0,3,0.323,0.141,3,2,1,0,Asia Pacific,5302.49,0.0938,0.0607,0.95,0.4225,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.5169,1,1.7981617718014042,-1.9908119869463452
ECO-01281,42,Female,Japan,58443,3783,11,343.91,Beauty & Care,Organic Search,Debit Card,Mobile,Potential Loyalist,3.0,128,0,1926,0.196,0.03,1,658,32.0,9,0.209,0.77,6,5,1,0,Asia Pacific,2201.71,0.1723,0.0647,0.68,0.4675,Gold,High,Gen X (36-45),1-2yr,Bouncer,0.3967,2,-0.2998007417672662,0.10354677094970857
ECO-01282,37,Female,UK,50965,1248,7,178.29,Books & Media,Paid Ads,UPI,Desktop,New Customer,3.0,80,1,9072,0.188,0.123,3,729,30.0,8,0.48,0.242,2,3,1,1,Europe,656.7,0.2412,0.0245,0.8,0.76,Bronze,High,Gen X (36-45),1-2yr,Bouncer,0.352,3,-1.3374711069213503,-0.214747602926987
ECO-01283,32,Male,South Korea,45814,3105,13,238.85,Home & Garden,Organic Search,Credit Card,Desktop,Hibernating,2.0,53,0,3641,0.363,0.211,0,1281,46.0,1,0.485,0.173,3,5,1,0,Asia Pacific,979.94,0.1699,0.0678,0.8675,0.4075,Silver,High,Millennial (26-35),2-4yr,Bouncer,0.4571,3,-1.12389679792983,0.3566133607736714
ECO-01284,24,Male,Australia,6148,170,13,13.08,Books & Media,Referral,Debit Card,Mobile,At-Risk,5.0,88,0,11650,0.179,0.043,1,2301,34.0,10,0.263,0.205,6,4,1,1,Asia Pacific,162.69,0.2789,0.0277,0.78,0.775,Bronze,Low,Gen Z (18-25),4yr+,Bouncer,0.3531,0,-1.4416357871267997,1.732445545476795
ECO-01285,28,Non-binary,Mexico,32443,1484,7,212.0,Fashion,Organic Search,Credit Card,Desktop,Potential Loyalist,3.0,242,1,10049,0.49,0.159,0,491,31.0,3,0.688,0.497,1,2,1,1,Latin America,748.83,0.2667,0.0457,0.395,0.7225,Bronze,Mid,Millennial (26-35),1-2yr,Bouncer,0.2162,2,-1.2608731717326769,0.3519898668769823
ECO-01286,48,Female,Japan,10720,775,12,64.58,Sports & Fitness,Paid Ads,Debit Card,Mobile,At-Risk,3.0,19,0,3151,0.236,0.13,1,1305,30.0,8,0.563,0.315,3,3,1,1,Asia Pacific,404.55,0.2615,0.0723,0.9525,0.76,Bronze,Low,Boomer (46-55),2-4yr,Bouncer,0.4228,3,-1.6129046274006968,1.0766216583162997
ECO-01287,18,Female,UK,26142,1419,10,141.9,Books & Media,Social Media,Wallet,Desktop,At-Risk,2.0,70,0,534,0.167,0.152,2,616,80.0,10,0.487,0.428,1,3,1,1,Europe,481.32,0.2359,0.0543,0.825,0.775,Bronze,Mid,Gen Z (18-25),1-2yr,Bouncer,0.3826,3,-1.6236428171421864,0.3699785419282989
ECO-01288,36,Male,Mexico,28904,1911,3,637.0,Sports & Fitness,Email,Credit Card,Desktop,Potential Loyalist,4.0,14,1,3237,0.208,0.041,0,172,30.0,6,0.238,0.431,1,5,1,1,Latin America,1466.12,0.187,0.0661,0.965,0.745,Gold,Mid,Gen X (36-45),3-12mo,Bouncer,0.403,0,-0.6271949678429342,-1.802046276094282
ECO-01289,35,Male,Brazil,9337,1107,14,79.07,Fashion,Referral,Credit Card,Desktop,Loyal,5.0,124,1,5571,0.305,0.108,1,2312,30.0,5,0.454,0.598,1,3,1,0,Latin America,987.44,0.1646,0.1186,0.69,0.4375,Silver,Low,Millennial (26-35),4yr+,Bouncer,0.3508,2,-1.0055685518232036,0.8366302728237194
ECO-01290,18,Male,Australia,44621,4603,15,306.87,Toys & Games,Referral,Credit Card,Desktop,At-Risk,5.0,0,0,8676,0.132,0.156,1,1958,77.0,6,0.149,0.485,1,4,0,1,Asia Pacific,3884.93,0.228,0.1032,1.0,0.345,Diamond,High,Gen Z (18-25),4yr+,Bouncer,0.5526,0,0.8742146513666628,1.52208327350393
ECO-01291,23,Male,France,32173,1757,9,195.22,Fashion,Paid Ads,Credit Card,Mobile,At-Risk,2.0,112,0,6119,0.034,0.094,1,244,44.0,11,0.43,0.473,1,3,1,1,Europe,636.74,0.191,0.0546,0.72,0.7825,Bronze,Mid,Gen Z (18-25),3-12mo,Bouncer,0.3484,3,-1.4963658500813464,-0.26320681375949645
ECO-01292,42,Female,France,37634,2443,9,271.44,Fashion,Organic Search,Credit Card,Mobile,Potential Loyalist,5.0,97,0,6596,0.179,0.033,0,67,30.0,9,0.383,0.686,3,8,1,0,Europe,2362.38,0.1272,0.0649,0.7575,0.4675,Platinum,Mid,Gen X (36-45),<3mo,Bouncer,0.3787,0,-0.12760408736474912,-0.7920293475369552
ECO-01293,36,Male,France,12737,1134,17,66.71,Home & Garden,Organic Search,Credit Card,Desktop,Lost,4.0,87,0,3760,0.42,0.019,1,44,59.0,6,0.577,0.147,4,7,1,1,Europe,889.96,0.3308,0.089,0.7825,0.745,Silver,Low,Gen X (36-45),<3mo,Bouncer,0.4014,0,-1.2169345864058165,3.1773489608725423
ECO-01294,45,Male,USA,13281,1367,6,227.83,Beauty & Care,Paid Ads,Credit Card,Smart TV,New Customer,4.0,64,0,4726,0.246,0.221,0,1332,41.0,7,0.582,0.121,2,5,1,0,North America,851.91,0.119,0.1029,0.84,0.4525,Bronze,Low,Gen X (36-45),2-4yr,Bouncer,0.3632,0,-1.06533294205493,-1.713714501321817
ECO-01295,27,Male,South Korea,118159,12000,11,1090.91,Home & Garden,Paid Ads,Wallet,Desktop,Loyal,4.0,166,1,9157,0.259,0.206,3,1821,30.0,8,0.249,0.421,1,7,1,1,Asia Pacific,7622.4,0.2681,0.1016,0.585,0.76,Diamond,Premium,Millennial (26-35),4yr+,Bouncer,0.5689,1,3.8201175424187026,1.2465967153383748
ECO-01296,39,Female,USA,106386,10234,8,1279.25,Food & Gourmet,Paid Ads,Debit Card,Desktop,Loyal,2.0,21,0,13773,0.526,0.07,7,2134,46.0,7,0.493,0.617,2,9,1,1,North America,3807.05,0.3673,0.0962,0.9475,0.7525,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.6341,1,1.7750879717394896,1.182097212536192
ECO-01297,31,Female,Mexico,105093,8179,9,908.78,Food & Gourmet,Social Media,Credit Card,Desktop,Champion,5.0,11,0,11920,0.331,0.1,1,1058,30.0,4,0.572,0.788,0,3,1,1,Latin America,7361.1,0.2402,0.0778,0.9725,0.73,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.5973,1,3.0575019255542215,0.25447179946083837
ECO-01298,20,Male,Mexico,80372,3623,8,452.88,Home & Garden,Paid Ads,Credit Card,Mobile,Champion,4.0,16,1,1501,0.472,0.028,3,1457,145.0,7,0.5,0.226,2,2,0,1,Latin America,2817.24,0.3138,0.0451,0.96,0.3525,Platinum,Premium,Gen Z (18-25),2-4yr,Browser,0.4732,0,0.22180753540147932,0.7302081381922513
ECO-01299,18,Male,UK,105061,9785,9,1087.22,Home & Garden,Organic Search,Debit Card,Mobile,Loyal,2.0,11,0,11427,0.362,0.129,4,211,55.0,7,0.615,0.187,2,5,0,0,Europe,3409.09,0.2005,0.0931,0.9725,0.0525,Platinum,Premium,Gen Z (18-25),3-12mo,Bouncer,0.6375,1,1.4348672418385484,-0.35487274947025854
ECO-01300,40,Female,Canada,127254,12000,11,1090.91,Books & Media,Paid Ads,Debit Card,Mobile,Potential Loyalist,3.0,51,0,5900,0.28,0.032,4,1570,102.0,8,0.541,0.085,2,5,0,1,North America,6969.6,0.2908,0.0943,0.8725,0.36,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.6695,1,3.411598449487384,1.2156771296336306
ECO-01301,19,Male,Canada,10740,725,8,90.62,Electronics,Email,Credit Card,Desktop,New Customer,3.0,91,0,7010,0.41,0.232,1,257,30.0,3,0.1,0.339,2,4,0,1,North America,334.08,0.2683,0.0675,0.7725,0.3225,Bronze,Low,Gen Z (18-25),3-12mo,Bouncer,0.3352,3,-1.5836217504450256,0.3282191709738413
ECO-01302,26,Female,USA,15061,1225,9,136.11,Electronics,Social Media,Credit Card,Mobile,At-Risk,1.0,13,0,2573,0.257,0.018,3,1234,176.0,5,0.465,0.298,3,7,1,1,North America,240.59,0.2668,0.0813,0.9675,0.7375,Bronze,Low,Millennial (26-35),2-4yr,Browser,0.4218,3,-1.9240678460466942,0.29740780573578013
ECO-01303,35,Female,USA,62608,6871,6,1145.17,Beauty & Care,Organic Search,Credit Card,Desktop,New Customer,5.0,3,0,5217,0.133,0.134,2,1786,52.0,3,0.339,0.406,1,3,0,1,North America,5950.29,0.1932,0.1097,0.9925,0.3225,Diamond,Premium,Millennial (26-35),4yr+,Bouncer,0.5541,1,2.2873228292958365,-0.9744805580057961
ECO-01304,18,Male,UK,65643,6417,5,1283.4,Sports & Fitness,Organic Search,UPI,Mobile,At-Risk,4.0,1,0,10247,0.469,0.196,3,788,30.0,7,0.616,0.41,2,1,1,1,Europe,4127.41,0.3006,0.0978,0.9975,0.7525,Diamond,Premium,Gen Z (18-25),2-4yr,Bouncer,0.5387,1,1.4053934316556724,-0.15024354248881547
ECO-01305,18,Female,South Korea,42322,4219,11,383.55,Toys & Games,Referral,Credit Card,Smart TV,Potential Loyalist,4.0,22,0,236,0.116,0.227,1,2160,170.0,6,0.425,0.311,2,6,0,0,Asia Pacific,2609.03,0.1148,0.0997,0.945,0.045,Platinum,High,Gen Z (18-25),4yr+,Browser,0.5004,0,0.1476642375476486,-0.6418328587264237
ECO-01306,20,Male,France,45739,3260,9,362.22,Electronics,Social Media,Wallet,Desktop,Potential Loyalist,4.0,18,0,5253,0.309,0.088,4,985,30.0,7,0.706,0.574,1,2,0,1,Europe,2378.5,0.2798,0.0713,0.955,0.3525,Platinum,High,Gen Z (18-25),2-4yr,Bouncer,0.4682,0,-0.05214318870209411,0.6123663234497356
ECO-01307,33,Male,USA,70785,5945,9,660.56,Sports & Fitness,Paid Ads,Credit Card,Mobile,Loyal,3.0,76,0,5915,0.29,0.217,0,2004,30.0,6,0.306,0.032,3,3,0,0,North America,2792.96,0.1475,0.084,0.81,0.045,Platinum,Premium,Millennial (26-35),4yr+,Bouncer,0.4846,3,0.4639401225544708,-0.7319126039714471
ECO-01308,49,Non-binary,Canada,14862,1502,9,166.89,Food & Gourmet,Referral,Debit Card,Tablet,Potential Loyalist,4.0,13,0,2615,0.146,0.036,5,2207,66.0,4,0.384,0.425,1,4,1,0,North America,1158.34,0.1415,0.1011,0.9675,0.43,Silver,Low,Boomer (46-55),4yr+,Bouncer,0.4287,0,-0.9639087412151081,-0.8550612140027366
ECO-01309,38,Male,UAE,28136,2534,8,316.75,Sports & Fitness,Paid Ads,Crypto,Mobile,Lost,2.0,37,1,2372,0.269,0.08,3,2095,50.0,7,0.203,0.562,1,5,1,1,Middle East,932.51,0.2556,0.0901,0.9075,0.7525,Silver,Mid,Gen X (36-45),4yr+,Bouncer,0.4276,3,-1.1456849280530084,0.04000143362512491
ECO-01310,37,Male,UAE,21686,2770,6,461.67,Fashion,Social Media,Credit Card,Desktop,Champion,5.0,23,1,14486,0.347,0.018,3,1737,45.0,5,0.548,0.104,3,5,1,1,Middle East,2720.14,0.2768,0.1277,0.9425,0.7375,Platinum,Low,Gen X (36-45),4yr+,Bouncer,0.4341,0,0.2104962881176238,-0.06688885408340267
ECO-01311,39,Male,UAE,82287,4692,10,469.2,Home & Garden,Email,Credit Card,Tablet,Hibernating,2.0,53,0,13837,0.175,0.148,2,2270,37.0,3,0.515,0.45,2,6,1,1,Middle East,1599.03,0.2279,0.057,0.8675,0.7225,Gold,Premium,Gen X (36-45),4yr+,Bouncer,0.4793,3,-0.44202703994321296,0.2521217489357349
ECO-01312,57,Male,Brazil,31667,849,5,169.8,Food & Gourmet,Organic Search,Credit Card,Mobile,At-Risk,4.0,3,0,6053,0.39,0.161,1,1923,63.0,6,0.305,0.394,2,9,0,1,Latin America,569.85,0.2583,0.0268,0.9925,0.345,Bronze,Mid,Senior (56+),4yr+,Bouncer,0.3978,0,-1.1970342887254786,-0.5985550978038636
ECO-01313,19,Male,Mexico,50739,1627,8,203.38,Home & Garden,Email,Debit Card,Desktop,Hibernating,4.0,16,0,7969,0.247,0.15,2,914,78.0,4,0.647,0.383,0,5,0,1,Latin America,1106.36,0.2251,0.0321,0.96,0.33,Silver,High,Gen Z (18-25),2-4yr,Bouncer,0.4233,0,-0.8949335093446609,-0.20854332490090086
ECO-01314,41,Female,South Korea,33709,1868,7,266.86,Home & Garden,Social Media,Credit Card,Mobile,Potential Loyalist,4.0,26,0,6823,0.374,0.026,0,432,55.0,3,0.386,0.208,4,5,1,0,Asia Pacific,1455.55,0.1602,0.0554,0.935,0.4225,Silver,Mid,Gen X (36-45),1-2yr,Bouncer,0.4148,0,-0.7289291975921119,-1.1096058723902913
ECO-01315,34,Male,Japan,58284,1405,8,175.62,Food & Gourmet,Organic Search,Wallet,Tablet,Loyal,5.0,53,0,14732,0.386,0.175,2,1907,146.0,5,0.417,0.487,2,7,1,1,Asia Pacific,1159.12,0.2773,0.0241,0.8675,0.7375,Silver,High,Millennial (26-35),4yr+,Browser,0.3854,0,-0.7009974673637368,0.4636137482815158
ECO-01316,45,Female,Japan,169546,7003,9,778.11,Sports & Fitness,Social Media,Debit Card,Desktop,Potential Loyalist,4.0,58,0,1749,0.165,0.239,1,2496,130.0,4,0.364,0.318,0,4,1,1,Asia Pacific,4263.43,0.1988,0.0413,0.855,0.73,Diamond,Premium,Gen X (36-45),4yr+,Browser,0.5268,1,1.466131921889831,-0.16506263217366998
ECO-01317,43,Male,Japan,48787,3502,9,389.11,Home & Garden,Social Media,Buy Now Pay Later,Desktop,New Customer,4.0,11,0,6310,0.251,0.107,2,645,30.0,3,0.241,0.228,0,2,0,1,Asia Pacific,2501.83,0.2278,0.0718,0.9725,0.3225,Platinum,High,Gen X (36-45),1-2yr,Bouncer,0.4804,0,0.026427744799666038,0.052332667375263896
ECO-01318,46,Male,South Korea,13635,927,9,103.0,Beauty & Care,Social Media,UPI,Desktop,New Customer,2.0,18,0,9818,0.412,0.043,2,138,62.0,5,0.765,0.32,2,6,1,0,Asia Pacific,354.86,0.188,0.068,0.955,0.4375,Bronze,Low,Boomer (46-55),3-12mo,Bouncer,0.4099,3,-1.7829807723179127,-0.46736375326982166
ECO-01319,35,Female,Germany,14671,1212,6,202.0,Toys & Games,Paid Ads,Wallet,Mobile,New Customer,3.0,15,0,11538,0.234,0.357,0,2425,30.0,4,0.523,0.583,1,5,1,0,Europe,467.59,0.101,0.0826,0.9625,0.43,Bronze,Low,Millennial (26-35),4yr+,Bouncer,0.4022,3,-1.447817787980632,-2.0491295911776395
ECO-01320,33,Male,France,16292,1031,10,103.1,Electronics,Organic Search,Wallet,Mobile,Potential Loyalist,5.0,29,0,7216,0.306,0.056,1,862,32.0,6,0.356,0.154,1,1,1,1,Europe,973.26,0.2507,0.0633,0.9275,0.745,Silver,Low,Millennial (26-35),2-4yr,Bouncer,0.4087,0,-0.9015454937227938,0.6155068714415178
ECO-01321,33,Female,India,70299,7868,9,874.22,Books & Media,Direct,Debit Card,Desktop,Potential Loyalist,4.0,10,1,13887,0.139,0.065,2,1200,30.0,5,0.064,0.419,1,6,1,0,Asia Pacific,5885.26,0.1122,0.1119,0.975,0.4375,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.5904,1,2.2030444947049155,-1.1567878721590859
ECO-01322,43,Male,Mexico,32190,1909,4,477.25,Fashion,Direct,UPI,Mobile,Lost,3.0,96,0,4957,0.231,0.027,0,493,30.0,6,0.307,0.691,0,4,0,0,Latin America,1114.47,0.0894,0.0593,0.76,0.045,Silver,Mid,Gen X (36-45),1-2yr,Bouncer,0.3371,3,-1.0359002979372538,-2.495942077194319
ECO-01323,26,Male,Australia,26959,3388,6,564.67,Sports & Fitness,Social Media,UPI,Desktop,Loyal,4.0,34,0,2986,0.271,0.122,0,932,83.0,3,0.26,0.679,2,8,1,0,Asia Pacific,2379.73,0.1152,0.1257,0.915,0.4225,Platinum,Mid,Millennial (26-35),2-4yr,Bouncer,0.4399,0,-0.04365479674551201,-1.8049451411570419
ECO-01324,36,Female,India,29714,1694,13,130.31,Toys & Games,Organic Search,Buy Now Pay Later,Smart TV,Loyal,5.0,41,0,8329,0.058,0.001,1,1931,53.0,3,0.251,0.483,1,3,0,0,Asia Pacific,1692.31,0.0937,0.057,0.8975,0.0225,Gold,Mid,Gen X (36-45),4yr+,Bouncer,0.4323,0,-0.6214539595334513,-0.29761646305740086
ECO-01325,30,Male,South Korea,54720,4006,11,364.18,Books & Media,Paid Ads,Credit Card,Desktop,Lost,3.0,12,0,12014,0.419,0.187,3,2192,30.0,4,0.558,0.515,1,3,1,1,Asia Pacific,1954.13,0.2981,0.0732,0.97,0.73,Gold,High,Millennial (26-35),4yr+,Bouncer,0.5038,3,-0.2553325110675635,1.2114171253366037
ECO-01326,34,Female,India,36380,2627,12,218.92,Beauty & Care,Paid Ads,Debit Card,Mobile,Loyal,2.0,99,1,2027,0.085,0.04,2,1893,73.0,6,0.361,0.313,2,7,1,1,Asia Pacific,1008.77,0.2212,0.0722,0.7525,0.745,Silver,Mid,Millennial (26-35),4yr+,Bouncer,0.399,3,-1.1953922701949649,0.7447519210576182
ECO-01327,33,Female,Germany,62311,4847,6,807.83,Books & Media,Organic Search,UPI,Mobile,At-Risk,4.0,51,0,13664,0.152,0.091,1,1275,38.0,3,0.527,0.27,3,2,1,1,Europe,3524.74,0.203,0.0778,0.8725,0.7225,Platinum,Premium,Millennial (26-35),2-4yr,Bouncer,0.4616,0,0.7442823166505806,-0.8464611876647423
ECO-01328,41,Male,Japan,51533,2602,12,216.83,Beauty & Care,Organic Search,Debit Card,Mobile,Potential Loyalist,5.0,207,1,14916,0.202,0.118,1,1909,30.0,5,0.229,0.642,1,9,0,0,Asia Pacific,2294.96,0.1305,0.0505,0.4825,0.0375,Platinum,High,Gen X (36-45),4yr+,Bouncer,0.3039,2,-0.18222873435859027,0.15868868837169578
ECO-01329,30,Male,Brazil,43475,3148,10,314.8,Food & Gourmet,Direct,Debit Card,Mobile,Hibernating,2.0,35,0,12010,0.67,0.039,1,2072,30.0,5,0.381,0.452,1,2,1,0,Latin America,1210.09,0.2392,0.0724,0.9125,0.4375,Silver,High,Millennial (26-35),4yr+,Bouncer,0.4564,3,-0.9443973409053539,0.3398864406615147
ECO-01330,30,Female,UAE,58082,5339,10,533.9,Sports & Fitness,Social Media,Credit Card,Desktop,Hibernating,5.0,14,0,1201,0.111,0.029,2,1250,37.0,6,0.424,0.254,4,4,0,1,Middle East,5184.17,0.2344,0.0919,0.965,0.345,Diamond,High,Millennial (26-35),2-4yr,Bouncer,0.5296,1,1.5938712505695125,0.43117534579592215
ECO-01331,41,Non-binary,UK,35065,2684,8,335.5,Home & Garden,Paid Ads,UPI,Desktop,New Customer,5.0,14,0,1316,0.431,0.132,2,982,55.0,9,0.374,0.595,2,2,1,1,Europe,2329.71,0.2986,0.0765,0.965,0.7675,Platinum,Mid,Gen X (36-45),2-4yr,Bouncer,0.4515,0,0.02969061737782067,0.6197966318452226
ECO-01332,18,Female,Canada,48945,2390,5,478.0,Books & Media,Organic Search,Credit Card,Mobile,At-Risk,2.0,14,0,461,0.195,0.021,4,1727,30.0,6,0.459,0.265,0,3,1,0,North America,935.92,0.1246,0.0488,0.965,0.445,Silver,High,Gen Z (18-25),4yr+,Bouncer,0.4267,3,-1.1813829630631414,-2.0947545891637502
ECO-01333,39,Female,Germany,34522,1518,9,168.67,Food & Gourmet,Social Media,Debit Card,Mobile,Potential Loyalist,4.0,7,0,8190,0.217,0.216,0,135,43.0,5,0.395,0.472,0,3,1,1,Europe,952.09,0.2042,0.044,0.9825,0.7375,Silver,Mid,Gen X (36-45),3-12mo,Bouncer,0.4343,0,-1.0012839334193175,-0.20768065258252724
ECO-01334,38,Female,UAE,24336,1989,7,284.14,Sports & Fitness,Paid Ads,Buy Now Pay Later,Desktop,At-Risk,5.0,6,0,5551,0.155,0.104,3,1596,333.0,4,0.845,0.415,3,6,1,1,Middle East,1782.14,0.2304,0.0817,0.985,0.73,Gold,Low,Gen X (36-45),4yr+,Explorer,0.4353,0,-0.3401819865067754,-0.3522638815123169
ECO-01335,47,Male,UK,17629,1004,6,167.33,Home & Garden,Paid Ads,Debit Card,Mobile,Lost,4.0,48,0,12109,0.084,0.108,1,1424,50.0,6,0.369,0.292,2,3,0,1,Europe,716.45,0.186,0.057,0.88,0.345,Bronze,Low,Boomer (46-55),2-4yr,Bouncer,0.3681,0,-1.167197922182304,-1.0379250609043233
ECO-01336,35,Female,Japan,33772,2404,8,300.5,Home & Garden,Social Media,Debit Card,Mobile,At-Risk,5.0,11,0,1041,0.152,0.264,0,2498,30.0,1,0.262,0.168,2,7,1,1,Asia Pacific,1769.34,0.1888,0.0712,0.9725,0.7075,Gold,Mid,Millennial (26-35),4yr+,Bouncer,0.4471,0,-0.2817323157225817,-0.5440669082131122
